START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1637211300000,1637211360000,9,2021-11-18 13:55:00,2021-11-18 13:56:00,0.0,12.0,12.0,1,WEARABLE
1637212680000,1637212800000,9,2021-11-18 14:18:00,2021-11-18 14:20:00,0.0,33.0,33.0,2,WEARABLE
1637213040000,1637213160000,9,2021-11-18 14:24:00,2021-11-18 14:26:00,0.0,39.0,39.0,2,WEARABLE
1637213280000,1637213520000,9,2021-11-18 14:28:00,2021-11-18 14:32:00,0.0,75.0,75.0,4,WEARABLE
1637217480000,1637217600000,9,2021-11-18 15:38:00,2021-11-18 15:40:00,0.0,117.0,117.0,2,WEARABLE
1637219820000,1637220060000,9,2021-11-18 16:17:00,2021-11-18 16:21:00,0.0,120.0,120.0,4,WEARABLE
1637223000000,1637223180000,9,2021-11-18 17:10:00,2021-11-18 17:13:00,0.0,100.0,100.0,3,WEARABLE
1637223900000,1637223960000,9,2021-11-18 17:25:00,2021-11-18 17:26:00,0.0,21.0,21.0,1,WEARABLE
1637224140000,1637224200000,9,2021-11-18 17:29:00,2021-11-18 17:30:00,0.0,10.0,10.0,1,WEARABLE
1637224680000,1637224740000,9,2021-11-18 17:38:00,2021-11-18 17:39:00,0.0,17.0,17.0,1,WEARABLE
1637225340000,1637225400000,9,2021-11-18 17:49:00,2021-11-18 17:50:00,0.0,57.0,57.0,1,WEARABLE
1637225460000,1637225520000,9,2021-11-18 17:51:00,2021-11-18 17:52:00,0.0,10.0,10.0,1,WEARABLE
1637226360000,1637226480000,9,2021-11-18 18:06:00,2021-11-18 18:08:00,0.0,28.0,28.0,2,WEARABLE
1637226600000,1637226660000,9,2021-11-18 18:10:00,2021-11-18 18:11:00,0.0,11.0,11.0,1,WEARABLE
1637228880000,1637229120000,9,2021-11-18 18:48:00,2021-11-18 18:52:00,0.0,96.0,96.0,4,WEARABLE
1637229180000,1637229240000,9,2021-11-18 18:53:00,2021-11-18 18:54:00,0.0,11.0,11.0,1,WEARABLE
1637229300000,1637229420000,9,2021-11-18 18:55:00,2021-11-18 18:57:00,0.0,33.0,33.0,2,WEARABLE
1637229480000,1637229540000,9,2021-11-18 18:58:00,2021-11-18 18:59:00,0.0,12.0,12.0,1,WEARABLE
1637230020000,1637230140000,9,2021-11-18 19:07:00,2021-11-18 19:09:00,0.0,39.0,39.0,2,WEARABLE
1637230200000,1637230260000,9,2021-11-18 19:10:00,2021-11-18 19:11:00,0.0,9.0,9.0,1,WEARABLE
1637232060000,1637232180000,9,2021-11-18 19:41:00,2021-11-18 19:43:00,0.0,27.0,27.0,2,WEARABLE
1637232240000,1637232420000,9,2021-11-18 19:44:00,2021-11-18 19:47:00,0.0,60.0,60.0,3,WEARABLE
1637232480000,1637232540000,9,2021-11-18 19:48:00,2021-11-18 19:49:00,0.0,11.0,11.0,1,WEARABLE
1637232900000,1637232960000,9,2021-11-18 19:55:00,2021-11-18 19:56:00,0.0,17.0,17.0,1,WEARABLE
1637233380000,1637233560000,9,2021-11-18 20:03:00,2021-11-18 20:06:00,0.0,106.0,106.0,3,WEARABLE
1637233620000,1637233740000,9,2021-11-18 20:07:00,2021-11-18 20:09:00,0.0,16.0,16.0,2,WEARABLE
1637233800000,1637233980000,9,2021-11-18 20:10:00,2021-11-18 20:13:00,0.0,92.0,92.0,3,WEARABLE
1637234040000,1637234100000,9,2021-11-18 20:14:00,2021-11-18 20:15:00,0.0,11.0,11.0,1,WEARABLE
1637237520000,1637237640000,9,2021-11-18 21:12:00,2021-11-18 21:14:00,0.0,30.0,30.0,2,WEARABLE
1637237940000,1637238000000,9,2021-11-18 21:19:00,2021-11-18 21:20:00,0.0,13.0,13.0,1,WEARABLE
1637238480000,1637238660000,9,2021-11-18 21:28:00,2021-11-18 21:31:00,0.0,57.0,57.0,3,WEARABLE
1637240520000,1637241360000,9,2021-11-18 22:02:00,2021-11-18 22:16:00,0.0,1212.0,1212.0,14,WEARABLE
1637241420000,1637241600000,9,2021-11-18 22:17:00,2021-11-18 22:20:00,0.0,152.0,152.0,3,WEARABLE
1637281080000,1637281740000,9,2021-11-19 09:18:00,2021-11-19 09:29:00,0.0,1170.0,1170.0,11,WEARABLE
1637282520000,1637282640000,9,2021-11-19 09:42:00,2021-11-19 09:44:00,0.0,31.0,31.0,2,WEARABLE
1637282760000,1637283240000,9,2021-11-19 09:46:00,2021-11-19 09:54:00,0.0,458.0,458.0,8,WEARABLE
1637283780000,1637283900000,9,2021-11-19 10:03:00,2021-11-19 10:05:00,0.0,37.0,37.0,2,WEARABLE
1637284140000,1637284200000,9,2021-11-19 10:09:00,2021-11-19 10:10:00,0.0,23.0,23.0,1,WEARABLE
1637284260000,1637284380000,9,2021-11-19 10:11:00,2021-11-19 10:13:00,0.0,54.0,54.0,2,WEARABLE
1637284560000,1637284680000,9,2021-11-19 10:16:00,2021-11-19 10:18:00,0.0,107.0,107.0,2,WEARABLE
1637284800000,1637285160000,9,2021-11-19 10:20:00,2021-11-19 10:26:00,0.0,481.0,481.0,6,WEARABLE
1637285640000,1637285760000,9,2021-11-19 10:34:00,2021-11-19 10:36:00,0.0,92.0,92.0,2,WEARABLE
1637285880000,1637285940000,9,2021-11-19 10:38:00,2021-11-19 10:39:00,0.0,19.0,19.0,1,WEARABLE
1637286000000,1637286060000,9,2021-11-19 10:40:00,2021-11-19 10:41:00,0.0,8.0,8.0,1,WEARABLE
1637286120000,1637286240000,9,2021-11-19 10:42:00,2021-11-19 10:44:00,0.0,36.0,36.0,2,WEARABLE
1637286720000,1637286780000,9,2021-11-19 10:52:00,2021-11-19 10:53:00,0.0,12.0,12.0,1,WEARABLE
1637287140000,1637287200000,9,2021-11-19 10:59:00,2021-11-19 11:00:00,0.0,30.0,30.0,1,WEARABLE
1637287920000,1637287980000,9,2021-11-19 11:12:00,2021-11-19 11:13:00,0.0,12.0,12.0,1,WEARABLE
1637288160000,1637288220000,9,2021-11-19 11:16:00,2021-11-19 11:17:00,0.0,12.0,12.0,1,WEARABLE
1637289240000,1637289300000,9,2021-11-19 11:34:00,2021-11-19 11:35:00,0.0,15.0,15.0,1,WEARABLE
1637291460000,1637291520000,9,2021-11-19 12:11:00,2021-11-19 12:12:00,0.0,13.0,13.0,1,WEARABLE
1637291580000,1637291700000,9,2021-11-19 12:13:00,2021-11-19 12:15:00,0.0,53.0,53.0,2,WEARABLE
1637291820000,1637292540000,9,2021-11-19 12:17:00,2021-11-19 12:29:00,0.0,907.0,907.0,12,WEARABLE
1637293920000,1637294340000,9,2021-11-19 12:52:00,2021-11-19 12:59:00,0.0,311.0,311.0,7,WEARABLE
1637294460000,1637294880000,9,2021-11-19 13:01:00,2021-11-19 13:08:00,0.0,669.0,669.0,7,WEARABLE
1637295840000,1637295960000,9,2021-11-19 13:24:00,2021-11-19 13:26:00,0.0,76.0,76.0,2,WEARABLE
1637296080000,1637296140000,9,2021-11-19 13:28:00,2021-11-19 13:29:00,0.0,59.0,59.0,1,WEARABLE
1637296440000,1637296620000,9,2021-11-19 13:34:00,2021-11-19 13:37:00,0.0,135.0,135.0,3,WEARABLE
1637296680000,1637296740000,9,2021-11-19 13:38:00,2021-11-19 13:39:00,0.0,10.0,10.0,1,WEARABLE
1637296800000,1637296860000,9,2021-11-19 13:40:00,2021-11-19 13:41:00,0.0,16.0,16.0,1,WEARABLE
1637297400000,1637297520000,9,2021-11-19 13:50:00,2021-11-19 13:52:00,0.0,33.0,33.0,2,WEARABLE
1637297700000,1637297760000,9,2021-11-19 13:55:00,2021-11-19 13:56:00,0.0,26.0,26.0,1,WEARABLE
1637298840000,1637298960000,9,2021-11-19 14:14:00,2021-11-19 14:16:00,0.0,27.0,27.0,2,WEARABLE
1637299980000,1637300280000,9,2021-11-19 14:33:00,2021-11-19 14:38:00,0.0,187.0,187.0,5,WEARABLE
1637301180000,1637301240000,9,2021-11-19 14:53:00,2021-11-19 14:54:00,0.0,12.0,12.0,1,WEARABLE
1637302380000,1637302620000,9,2021-11-19 15:13:00,2021-11-19 15:17:00,0.0,80.0,80.0,4,WEARABLE
1637304060000,1637304120000,9,2021-11-19 15:41:00,2021-11-19 15:42:00,0.0,11.0,11.0,1,WEARABLE
1637305200000,1637305380000,9,2021-11-19 16:00:00,2021-11-19 16:03:00,0.0,54.0,54.0,3,WEARABLE
1637307060000,1637307180000,9,2021-11-19 16:31:00,2021-11-19 16:33:00,0.0,59.0,59.0,2,WEARABLE
1637310300000,1637310480000,9,2021-11-19 17:25:00,2021-11-19 17:28:00,0.0,63.0,63.0,3,WEARABLE
1637310600000,1637310720000,9,2021-11-19 17:30:00,2021-11-19 17:32:00,0.0,29.0,29.0,2,WEARABLE
1637311140000,1637311260000,9,2021-11-19 17:39:00,2021-11-19 17:41:00,0.0,90.0,90.0,2,WEARABLE
1637311320000,1637311560000,9,2021-11-19 17:42:00,2021-11-19 17:46:00,0.0,82.0,82.0,4,WEARABLE
1637311740000,1637312040000,9,2021-11-19 17:49:00,2021-11-19 17:54:00,0.0,186.0,186.0,5,WEARABLE
1637312100000,1637312160000,9,2021-11-19 17:55:00,2021-11-19 17:56:00,0.0,26.0,26.0,1,WEARABLE
1637312400000,1637312520000,9,2021-11-19 18:00:00,2021-11-19 18:02:00,0.0,43.0,43.0,2,WEARABLE
1637312580000,1637312700000,9,2021-11-19 18:03:00,2021-11-19 18:05:00,0.0,20.0,20.0,2,WEARABLE
1637312820000,1637313000000,9,2021-11-19 18:07:00,2021-11-19 18:10:00,0.0,69.0,69.0,3,WEARABLE
1637313120000,1637313420000,9,2021-11-19 18:12:00,2021-11-19 18:17:00,0.0,515.0,515.0,5,WEARABLE
1637313720000,1637314200000,9,2021-11-19 18:22:00,2021-11-19 18:30:00,0.0,669.0,669.0,8,WEARABLE
1637314260000,1637314320000,9,2021-11-19 18:31:00,2021-11-19 18:32:00,0.0,34.0,34.0,1,WEARABLE
1637315100000,1637315340000,9,2021-11-19 18:45:00,2021-11-19 18:49:00,0.0,138.0,138.0,4,WEARABLE
1637315400000,1637315580000,9,2021-11-19 18:50:00,2021-11-19 18:53:00,0.0,137.0,137.0,3,WEARABLE
1637315700000,1637315760000,9,2021-11-19 18:55:00,2021-11-19 18:56:00,0.0,29.0,29.0,1,WEARABLE
1637318100000,1637318280000,9,2021-11-19 19:35:00,2021-11-19 19:38:00,0.0,50.0,50.0,3,WEARABLE
1637320260000,1637320380000,9,2021-11-19 20:11:00,2021-11-19 20:13:00,0.0,43.0,43.0,2,WEARABLE
1637320620000,1637320680000,9,2021-11-19 20:17:00,2021-11-19 20:18:00,0.0,30.0,30.0,1,WEARABLE
1637321940000,1637322120000,9,2021-11-19 20:39:00,2021-11-19 20:42:00,0.0,82.0,82.0,3,WEARABLE
1637322180000,1637322300000,9,2021-11-19 20:43:00,2021-11-19 20:45:00,0.0,96.0,96.0,2,WEARABLE
1637322420000,1637322480000,9,2021-11-19 20:47:00,2021-11-19 20:48:00,0.0,10.0,10.0,1,WEARABLE
1637322660000,1637322720000,9,2021-11-19 20:51:00,2021-11-19 20:52:00,0.0,16.0,16.0,1,WEARABLE
1637322840000,1637323080000,9,2021-11-19 20:54:00,2021-11-19 20:58:00,0.0,307.0,307.0,4,WEARABLE
1637323560000,1637323860000,9,2021-11-19 21:06:00,2021-11-19 21:11:00,0.0,462.0,462.0,5,WEARABLE
1637324100000,1637324160000,9,2021-11-19 21:15:00,2021-11-19 21:16:00,0.0,12.0,12.0,1,WEARABLE
1637325240000,1637325600000,9,2021-11-19 21:34:00,2021-11-19 21:40:00,0.0,554.0,554.0,6,WEARABLE
1637327040000,1637327220000,9,2021-11-19 22:04:00,2021-11-19 22:07:00,0.0,252.0,252.0,3,WEARABLE
1637327520000,1637327640000,9,2021-11-19 22:12:00,2021-11-19 22:14:00,0.0,51.0,51.0,2,WEARABLE
1637327700000,1637327820000,9,2021-11-19 22:15:00,2021-11-19 22:17:00,0.0,59.0,59.0,2,WEARABLE
1637486520000,1637486820000,9,2021-11-21 18:22:00,2021-11-21 18:27:00,0.0,166.0,166.0,5,WEARABLE
1637487180000,1637487420000,9,2021-11-21 18:33:00,2021-11-21 18:37:00,0.0,212.0,212.0,4,WEARABLE
1637487720000,1637487840000,9,2021-11-21 18:42:00,2021-11-21 18:44:00,0.0,26.0,26.0,2,WEARABLE
1637488980000,1637489040000,9,2021-11-21 19:03:00,2021-11-21 19:04:00,0.0,31.0,31.0,1,WEARABLE
1637489220000,1637489700000,9,2021-11-21 19:07:00,2021-11-21 19:15:00,0.0,398.0,398.0,8,WEARABLE
1637489760000,1637489820000,9,2021-11-21 19:16:00,2021-11-21 19:17:00,0.0,10.0,10.0,1,WEARABLE
1637491140000,1637491320000,9,2021-11-21 19:39:00,2021-11-21 19:42:00,0.0,221.0,221.0,3,WEARABLE
1637491800000,1637492400000,9,2021-11-21 19:50:00,2021-11-21 20:00:00,0.0,559.0,559.0,10,WEARABLE
1637492520000,1637493180000,9,2021-11-21 20:02:00,2021-11-21 20:13:00,0.0,1192.0,1192.0,11,WEARABLE
1637493240000,1637493420000,9,2021-11-21 20:14:00,2021-11-21 20:17:00,0.0,55.0,55.0,3,WEARABLE
1637539980000,1637540040000,9,2021-11-22 09:13:00,2021-11-22 09:14:00,0.0,12.0,12.0,1,WEARABLE
1637540220000,1637540280000,9,2021-11-22 09:17:00,2021-11-22 09:18:00,0.0,11.0,11.0,1,WEARABLE
1637540400000,1637541060000,9,2021-11-22 09:20:00,2021-11-22 09:31:00,0.0,1262.0,1262.0,11,WEARABLE
1637541240000,1637541540000,9,2021-11-22 09:34:00,2021-11-22 09:39:00,0.0,155.0,155.0,5,WEARABLE
1637541600000,1637541720000,9,2021-11-22 09:40:00,2021-11-22 09:42:00,0.0,102.0,102.0,2,WEARABLE
1637543820000,1637543940000,9,2021-11-22 10:17:00,2021-11-22 10:19:00,0.0,90.0,90.0,2,WEARABLE
1637544420000,1637544480000,9,2021-11-22 10:27:00,2021-11-22 10:28:00,0.0,44.0,44.0,1,WEARABLE
1637549280000,1637549400000,9,2021-11-22 11:48:00,2021-11-22 11:50:00,0.0,93.0,93.0,2,WEARABLE
1637550120000,1637550240000,9,2021-11-22 12:02:00,2021-11-22 12:04:00,0.0,77.0,77.0,2,WEARABLE
1637550300000,1637550540000,9,2021-11-22 12:05:00,2021-11-22 12:09:00,0.0,169.0,169.0,4,WEARABLE
1637552460000,1637552580000,9,2021-11-22 12:41:00,2021-11-22 12:43:00,0.0,151.0,151.0,2,WEARABLE
1637552640000,1637552760000,9,2021-11-22 12:44:00,2021-11-22 12:46:00,0.0,28.0,28.0,2,WEARABLE
1637552820000,1637552880000,9,2021-11-22 12:47:00,2021-11-22 12:48:00,0.0,12.0,12.0,1,WEARABLE
1637552940000,1637553000000,9,2021-11-22 12:49:00,2021-11-22 12:50:00,0.0,27.0,27.0,1,WEARABLE
1637553060000,1637553120000,9,2021-11-22 12:51:00,2021-11-22 12:52:00,0.0,20.0,20.0,1,WEARABLE
1637553600000,1637553720000,9,2021-11-22 13:00:00,2021-11-22 13:02:00,0.0,38.0,38.0,2,WEARABLE
1637554140000,1637554260000,9,2021-11-22 13:09:00,2021-11-22 13:11:00,0.0,50.0,50.0,2,WEARABLE
1637554500000,1637554560000,9,2021-11-22 13:15:00,2021-11-22 13:16:00,0.0,11.0,11.0,1,WEARABLE
1637555640000,1637555880000,9,2021-11-22 13:34:00,2021-11-22 13:38:00,0.0,102.0,102.0,4,WEARABLE
1637558520000,1637558700000,9,2021-11-22 14:22:00,2021-11-22 14:25:00,0.0,100.0,100.0,3,WEARABLE
1637558760000,1637559060000,9,2021-11-22 14:26:00,2021-11-22 14:31:00,0.0,161.0,161.0,5,WEARABLE
1637559240000,1637559360000,9,2021-11-22 14:34:00,2021-11-22 14:36:00,0.0,67.0,67.0,2,WEARABLE
1637563200000,1637563380000,9,2021-11-22 15:40:00,2021-11-22 15:43:00,0.0,56.0,56.0,3,WEARABLE
1637563800000,1637563980000,9,2021-11-22 15:50:00,2021-11-22 15:53:00,0.0,78.0,78.0,3,WEARABLE
1637565720000,1637565780000,9,2021-11-22 16:22:00,2021-11-22 16:23:00,0.0,12.0,12.0,1,WEARABLE
1637566020000,1637566440000,9,2021-11-22 16:27:00,2021-11-22 16:34:00,0.0,407.0,407.0,7,WEARABLE
1637566560000,1637566680000,9,2021-11-22 16:36:00,2021-11-22 16:38:00,0.0,45.0,45.0,2,WEARABLE
1637570700000,1637570820000,9,2021-11-22 17:45:00,2021-11-22 17:47:00,0.0,48.0,48.0,2,WEARABLE
1637571000000,1637571120000,9,2021-11-22 17:50:00,2021-11-22 17:52:00,0.0,30.0,30.0,2,WEARABLE
1637572200000,1637572680000,9,2021-11-22 18:10:00,2021-11-22 18:18:00,0.0,744.0,744.0,8,WEARABLE
1637573580000,1637574240000,9,2021-11-22 18:33:00,2021-11-22 18:44:00,0.0,974.0,974.0,11,WEARABLE
1637574420000,1637574540000,9,2021-11-22 18:47:00,2021-11-22 18:49:00,0.0,76.0,76.0,2,WEARABLE
1637574600000,1637574780000,9,2021-11-22 18:50:00,2021-11-22 18:53:00,0.0,52.0,52.0,3,WEARABLE
1637575500000,1637575560000,9,2021-11-22 19:05:00,2021-11-22 19:06:00,0.0,40.0,40.0,1,WEARABLE
1637575920000,1637575980000,9,2021-11-22 19:12:00,2021-11-22 19:13:00,0.0,14.0,14.0,1,WEARABLE
1637576880000,1637576940000,9,2021-11-22 19:28:00,2021-11-22 19:29:00,0.0,13.0,13.0,1,WEARABLE
1637577900000,1637578020000,9,2021-11-22 19:45:00,2021-11-22 19:47:00,0.0,22.0,22.0,2,WEARABLE
1637579340000,1637579400000,9,2021-11-22 20:09:00,2021-11-22 20:10:00,0.0,36.0,36.0,1,WEARABLE
1637580600000,1637580660000,9,2021-11-22 20:30:00,2021-11-22 20:31:00,0.0,11.0,11.0,1,WEARABLE
1637580840000,1637580900000,9,2021-11-22 20:34:00,2021-11-22 20:35:00,0.0,14.0,14.0,1,WEARABLE
1637581620000,1637581800000,9,2021-11-22 20:47:00,2021-11-22 20:50:00,0.0,97.0,97.0,3,WEARABLE
1637582280000,1637582340000,9,2021-11-22 20:58:00,2021-11-22 20:59:00,0.0,21.0,21.0,1,WEARABLE
1637582580000,1637582640000,9,2021-11-22 21:03:00,2021-11-22 21:04:00,0.0,15.0,15.0,1,WEARABLE
1637583000000,1637583060000,9,2021-11-22 21:10:00,2021-11-22 21:11:00,0.0,10.0,10.0,1,WEARABLE
1637584260000,1637584380000,9,2021-11-22 21:31:00,2021-11-22 21:33:00,0.0,23.0,23.0,2,WEARABLE
1637584440000,1637584500000,9,2021-11-22 21:34:00,2021-11-22 21:35:00,0.0,17.0,17.0,1,WEARABLE
1637584620000,1637584740000,9,2021-11-22 21:37:00,2021-11-22 21:39:00,0.0,13.0,13.0,2,WEARABLE
1637585760000,1637585880000,9,2021-11-22 21:56:00,2021-11-22 21:58:00,0.0,25.0,25.0,2,WEARABLE
1637586600000,1637586720000,9,2021-11-22 22:10:00,2021-11-22 22:12:00,0.0,27.0,27.0,2,WEARABLE
1637587200000,1637587260000,9,2021-11-22 22:20:00,2021-11-22 22:21:00,0.0,45.0,45.0,1,WEARABLE
1637587320000,1637587380000,9,2021-11-22 22:22:00,2021-11-22 22:23:00,0.0,25.0,25.0,1,WEARABLE
1637587440000,1637587620000,9,2021-11-22 22:24:00,2021-11-22 22:27:00,0.0,125.0,125.0,3,WEARABLE
1637587860000,1637587980000,9,2021-11-22 22:31:00,2021-11-22 22:33:00,0.0,26.0,26.0,2,WEARABLE
1637590140000,1637590200000,9,2021-11-22 23:09:00,2021-11-22 23:10:00,0.0,12.0,12.0,1,WEARABLE
1637593080000,1637593200000,9,2021-11-22 23:58:00,2021-11-23 00:00:00,0.0,41.0,41.0,2,WEARABLE
1637593320000,1637593380000,9,2021-11-23 00:02:00,2021-11-23 00:03:00,0.0,12.0,12.0,1,WEARABLE
1637594820000,1637594880000,9,2021-11-23 00:27:00,2021-11-23 00:28:00,0.0,12.0,12.0,1,WEARABLE
1637595540000,1637595660000,9,2021-11-23 00:39:00,2021-11-23 00:41:00,0.0,29.0,29.0,2,WEARABLE
1637595900000,1637595960000,9,2021-11-23 00:45:00,2021-11-23 00:46:00,0.0,13.0,13.0,1,WEARABLE
1637596680000,1637596740000,9,2021-11-23 00:58:00,2021-11-23 00:59:00,0.0,15.0,15.0,1,WEARABLE
1637597220000,1637597280000,9,2021-11-23 01:07:00,2021-11-23 01:08:00,0.0,17.0,17.0,1,WEARABLE
1637597580000,1637597760000,9,2021-11-23 01:13:00,2021-11-23 01:16:00,0.0,61.0,61.0,3,WEARABLE
1637597940000,1637598000000,9,2021-11-23 01:19:00,2021-11-23 01:20:00,0.0,18.0,18.0,1,WEARABLE
1637598180000,1637598240000,9,2021-11-23 01:23:00,2021-11-23 01:24:00,0.0,26.0,26.0,1,WEARABLE
1637599800000,1637600040000,9,2021-11-23 01:50:00,2021-11-23 01:54:00,0.0,60.0,60.0,4,WEARABLE
1637600280000,1637601000000,9,2021-11-23 01:58:00,2021-11-23 02:10:00,0.0,1118.0,1118.0,12,WEARABLE
1637626800000,1637627580000,9,2021-11-23 09:20:00,2021-11-23 09:33:00,0.0,1160.0,1160.0,13,WEARABLE
1637635560000,1637636220000,9,2021-11-23 11:46:00,2021-11-23 11:57:00,0.0,840.0,840.0,11,WEARABLE
1637636280000,1637636460000,9,2021-11-23 11:58:00,2021-11-23 12:01:00,0.0,87.0,87.0,3,WEARABLE
1637636640000,1637636760000,9,2021-11-23 12:04:00,2021-11-23 12:06:00,0.0,62.0,62.0,2,WEARABLE
1637637060000,1637637120000,9,2021-11-23 12:11:00,2021-11-23 12:12:00,0.0,10.0,10.0,1,WEARABLE
1637637960000,1637638620000,9,2021-11-23 12:26:00,2021-11-23 12:37:00,0.0,921.0,921.0,11,WEARABLE
1637639220000,1637639400000,9,2021-11-23 12:47:00,2021-11-23 12:50:00,0.0,92.0,92.0,3,WEARABLE
1637640960000,1637641080000,9,2021-11-23 13:16:00,2021-11-23 13:18:00,0.0,92.0,92.0,2,WEARABLE
1637642700000,1637642820000,9,2021-11-23 13:45:00,2021-11-23 13:47:00,0.0,80.0,80.0,2,WEARABLE
1637644860000,1637645100000,9,2021-11-23 14:21:00,2021-11-23 14:25:00,0.0,99.0,99.0,4,WEARABLE
1637650440000,1637650680000,9,2021-11-23 15:54:00,2021-11-23 15:58:00,0.0,130.0,130.0,4,WEARABLE
1637651460000,1637651640000,9,2021-11-23 16:11:00,2021-11-23 16:14:00,0.0,71.0,71.0,3,WEARABLE
1637656020000,1637656320000,9,2021-11-23 17:27:00,2021-11-23 17:32:00,0.0,215.0,215.0,5,WEARABLE
1637657100000,1637657220000,9,2021-11-23 17:45:00,2021-11-23 17:47:00,0.0,36.0,36.0,2,WEARABLE
1637657400000,1637657520000,9,2021-11-23 17:50:00,2021-11-23 17:52:00,0.0,36.0,36.0,2,WEARABLE
1637658120000,1637658240000,9,2021-11-23 18:02:00,2021-11-23 18:04:00,0.0,34.0,34.0,2,WEARABLE
1637658420000,1637658600000,9,2021-11-23 18:07:00,2021-11-23 18:10:00,0.0,55.0,55.0,3,WEARABLE
1637658720000,1637658780000,9,2021-11-23 18:12:00,2021-11-23 18:13:00,0.0,47.0,47.0,1,WEARABLE
1637659440000,1637661000000,9,2021-11-23 18:24:00,2021-11-23 18:50:00,0.0,2759.0,2759.0,26,WEARABLE
1637665140000,1637665200000,9,2021-11-23 19:59:00,2021-11-23 20:00:00,0.0,40.0,40.0,1,WEARABLE
1637668920000,1637668980000,9,2021-11-23 21:02:00,2021-11-23 21:03:00,0.0,13.0,13.0,1,WEARABLE
1637669040000,1637669280000,9,2021-11-23 21:04:00,2021-11-23 21:08:00,0.0,224.0,224.0,4,WEARABLE
1637669400000,1637669460000,9,2021-11-23 21:10:00,2021-11-23 21:11:00,0.0,11.0,11.0,1,WEARABLE
1637669580000,1637669640000,9,2021-11-23 21:13:00,2021-11-23 21:14:00,0.0,10.0,10.0,1,WEARABLE
1637673120000,1637673180000,9,2021-11-23 22:12:00,2021-11-23 22:13:00,0.0,12.0,12.0,1,WEARABLE
1637673300000,1637673480000,9,2021-11-23 22:15:00,2021-11-23 22:18:00,0.0,98.0,98.0,3,WEARABLE
1637676660000,1637676720000,9,2021-11-23 23:11:00,2021-11-23 23:12:00,0.0,29.0,29.0,1,WEARABLE
1637676780000,1637676900000,9,2021-11-23 23:13:00,2021-11-23 23:15:00,0.0,37.0,37.0,2,WEARABLE
1637677320000,1637677440000,9,2021-11-23 23:22:00,2021-11-23 23:24:00,0.0,21.0,21.0,2,WEARABLE
1637679060000,1637679120000,9,2021-11-23 23:51:00,2021-11-23 23:52:00,0.0,11.0,11.0,1,WEARABLE
1637679300000,1637679480000,9,2021-11-23 23:55:00,2021-11-23 23:58:00,0.0,50.0,50.0,3,WEARABLE
1637680920000,1637680980000,9,2021-11-24 00:22:00,2021-11-24 00:23:00,0.0,17.0,17.0,1,WEARABLE
1637682240000,1637682300000,9,2021-11-24 00:44:00,2021-11-24 00:45:00,0.0,30.0,30.0,1,WEARABLE
1637683080000,1637683200000,9,2021-11-24 00:58:00,2021-11-24 01:00:00,0.0,22.0,22.0,2,WEARABLE
1637683380000,1637684100000,9,2021-11-24 01:03:00,2021-11-24 01:15:00,0.0,886.0,886.0,12,WEARABLE
1637684160000,1637685300000,9,2021-11-24 01:16:00,2021-11-24 01:35:00,0.0,1607.0,1607.0,19,WEARABLE
1637685360000,1637685660000,9,2021-11-24 01:36:00,2021-11-24 01:41:00,0.0,219.0,219.0,5,WEARABLE
1637713200000,1637713860000,9,2021-11-24 09:20:00,2021-11-24 09:31:00,0.0,1102.0,1102.0,11,WEARABLE
1637713920000,1637713980000,9,2021-11-24 09:32:00,2021-11-24 09:33:00,0.0,10.0,10.0,1,WEARABLE
1637714040000,1637714340000,9,2021-11-24 09:34:00,2021-11-24 09:39:00,0.0,123.0,123.0,5,WEARABLE
1637715960000,1637716080000,9,2021-11-24 10:06:00,2021-11-24 10:08:00,0.0,71.0,71.0,2,WEARABLE
1637716380000,1637716500000,9,2021-11-24 10:13:00,2021-11-24 10:15:00,0.0,79.0,79.0,2,WEARABLE
1637717640000,1637717760000,9,2021-11-24 10:34:00,2021-11-24 10:36:00,0.0,72.0,72.0,2,WEARABLE
1637719920000,1637720040000,9,2021-11-24 11:12:00,2021-11-24 11:14:00,0.0,65.0,65.0,2,WEARABLE
1637720340000,1637720460000,9,2021-11-24 11:19:00,2021-11-24 11:21:00,0.0,80.0,80.0,2,WEARABLE
1637720700000,1637721240000,9,2021-11-24 11:25:00,2021-11-24 11:34:00,0.0,826.0,826.0,9,WEARABLE
1637721540000,1637721600000,9,2021-11-24 11:39:00,2021-11-24 11:40:00,0.0,10.0,10.0,1,WEARABLE
1637722800000,1637723400000,9,2021-11-24 12:00:00,2021-11-24 12:10:00,0.0,865.0,865.0,10,WEARABLE
1637723460000,1637723640000,9,2021-11-24 12:11:00,2021-11-24 12:14:00,0.0,207.0,207.0,3,WEARABLE
1637723940000,1637724060000,9,2021-11-24 12:19:00,2021-11-24 12:21:00,0.0,87.0,87.0,2,WEARABLE
1637724240000,1637724300000,9,2021-11-24 12:24:00,2021-11-24 12:25:00,0.0,10.0,10.0,1,WEARABLE
1637727240000,1637727300000,9,2021-11-24 13:14:00,2021-11-24 13:15:00,0.0,10.0,10.0,1,WEARABLE
1637727360000,1637727540000,9,2021-11-24 13:16:00,2021-11-24 13:19:00,0.0,64.0,64.0,3,WEARABLE
1637729580000,1637729640000,9,2021-11-24 13:53:00,2021-11-24 13:54:00,0.0,12.0,12.0,1,WEARABLE
